production_budget,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,worldwide_gross
50000000.0,2003.0,2.35,130.0,32637.0,50000000.0,7.5,28920188.0
50000000.0,2013.0,2.35,124.0,3580.0,60000000.0,6.2,60282876.0
50000000.0,2005.0,2.35,110.0,25049.0,50000000.0,5.8,41982227.0
50000000.0,2007.0,1.85,96.0,17211.0,25000000.0,7.7,56077088.0
50000000.0,1994.0,1.85,99.0,2949.0,50000000.0,5.9,16581575.0
50000000.0,1999.0,2.35,158.0,144.0,390000000.0,6.4,14271297.0
50000000.0,2010.0,2.35,108.0,10191.0,22000000.0,6.8,26097497.0
50000000.0,2011.0,1.85,104.0,16481.0,50000000.0,5.5,41042583.0
50000000.0,1997.0,2.35,115.0,2606.0,50000000.0,6.2,10561038.0
50000000.0,1995.0,2.35,135.0,15820.0,50000000.0,5.1,10359006.0
50000000.0,2005.0,2.35,127.0,5702.0,50000000.0,6.0,22969202.0
50000000.0,1995.0,1.85,107.0,5461.0,50000000.0,5.1,9812870.0
50000000.0,2009.0,2.35,96.0,1385.0,18000000.0,3.7,12335036.0
50000000.0,2002.0,1.85,109.0,52885.0,55000000.0,6.4,8374062.0
50000000.0,2004.0,2.35,88.0,11972.0,50000000.0,4.9,6626115.0
50000000.0,2000.0,1.85,87.0,3954.0,50000000.0,5.6,6291602.0
50000000.0,2015.0,2.35,137.0,27666.0,50000000.0,6.4,3434330.0
49000000.0,2001.0,2.35,85.0,32831.0,49000000.0,5.9,43905746.0
49000000.0,2015.0,2.35,120.0,23051.0,49000000.0,6.9,105002056.0
49000000.0,1990.0,2.35,104.0,2795.0,40000000.0,6.3,20423389.0
49000000.0,2012.0,2.35,129.0,2035.0,40455386.33009198,6.6,71004627.0
48000000.0,1989.0,2.35,127.0,12884.0,48000000.0,8.3,474171806.0
48000000.0,2000.0,1.85,190.0,1418.0,48000000.0,7.6,208300000.0
48000000.0,2002.0,2.35,112.0,18141.0,48000000.0,6.8,196308367.0
48000000.0,2014.0,2.35,115.0,16967.0,48000000.0,6.0,327656424.0
48000000.0,1999.0,2.35,113.0,4660.0,48000000.0,6.8,124304264.0
48000000.0,1999.0,2.35,118.0,29748.0,48000000.0,6.7,151463090.0
48000000.0,1999.0,2.35,114.0,3743.0,48000000.0,7.1,107752036.0
48000000.0,2006.0,1.78,89.0,2353.0,1500000.0,4.6,112610386.0
48000000.0,2001.0,2.35,112.0,1823.0,48000000.0,6.4,86607223.0
48000000.0,2007.0,2.35,122.0,33548.0,55000000.0,7.8,71171825.0
48000000.0,2001.0,2.35,120.0,33615.0,48000000.0,7.4,50315140.0
48000000.0,2001.0,1.85,123.0,22209.0,48000000.0,6.4,70937778.0
48000000.0,2000.0,2.35,93.0,5390.0,48000000.0,6.0,90376224.0
48000000.0,1998.0,1.85,123.0,3768.0,48000000.0,7.0,77562568.0
48000000.0,1984.0,1.85,123.0,18793.0,58000000.0,6.5,25928721.0
47500000.0,2016.0,2.35,127.0,2104.0,25000000.0,7.3,14968379.0
47000000.0,1990.0,1.85,105.0,2096.0,100000000.0,6.1,162738726.0
47000000.0,1996.0,2.35,96.0,3718.0,47000000.0,6.0,102825796.0
47000000.0,1998.0,2.1269761542364285,110.0,371.0,40455386.33009198,7.8,116773317.0
47000000.0,2001.0,1.85,132.0,4796.0,48000000.0,6.4,29781453.0
47000000.0,2006.0,1.85,75.0,6863.0,47000000.0,4.5,37923818.0
47000000.0,1972.0,2.35,115.0,95.0,1000000.0,8.1,14970038.0
47000000.0,2010.0,2.35,81.0,14619.0,47000000.0,4.7,11022696.0
47000000.0,1996.0,1.85,108.0,8349.0,47000000.0,5.8,12900000.0
46000000.0,1997.0,2.35,105.0,12344.0,46000000.0,6.3,298923419.0
46000000.0,2001.0,2.35,102.0,9176.0,48000000.0,5.7,160648493.0
46000000.0,1996.0,2.35,111.0,6315.0,45000000.0,7.6,150000000.0
46000000.0,2002.0,2.35,118.0,15658.0,46000000.0,7.2,113622499.0
46000000.0,1996.0,1.85,116.0,33233.0,46000000.0,6.6,100833145.0
46000000.0,1981.0,2.35,140.0,2704.0,48000000.0,2.7,4408636.0
45000000.0,1997.0,1.85,86.0,2070.0,45000000.0,6.8,302710615.0
45000000.0,1998.0,2.35,95.0,24205.0,120000000.0,7.2,363095319.0
45000000.0,2012.0,2.35,98.0,16410.0,45000000.0,6.3,377807404.0
45000000.0,1994.0,1.33,91.0,3244.0,45000000.0,4.8,358500000.0
45000000.0,2003.0,1.85,84.0,3629.0,48000000.0,5.5,155200000.0
45000000.0,2000.0,1.85,109.0,1574.0,45000000.0,6.2,213420951.0
45000000.0,2008.0,1.85,93.0,17925.0,45000000.0,5.8,243180937.0
45000000.0,1993.0,2.35,141.0,30063.0,45000000.0,6.5,187995859.0
45000000.0,2004.0,1.85,113.0,15362.0,40000000.0,5.7,122071435.0
45000000.0,2007.0,1.85,97.0,14868.0,45000000.0,7.4,174810815.0
45000000.0,1994.0,2.35,119.0,4043.0,45000000.0,6.7,117615211.0
45000000.0,2011.0,1.85,103.0,1336.0,45000000.0,7.1,160971922.0
45000000.0,1992.0,2.35,117.0,12757.0,45000000.0,6.9,178100000.0
45000000.0,2005.0,2.35,101.0,6292.0,60000000.0,5.5,155931301.0
45000000.0,2001.0,2.35,122.0,22370.0,45000000.0,7.7,104505362.0
45000000.0,1999.0,2.35,102.0,26998.0,45000000.0,7.3,90523726.0
45000000.0,2001.0,1.85,83.0,1645.0,45000000.0,5.2,141189101.0
45000000.0,2005.0,2.35,136.0,20299.0,30000000.0,7.2,76665507.0
45000000.0,2010.0,2.35,110.0,21554.0,40000000.0,5.5,135808837.0
45000000.0,2002.0,2.35,91.0,758.0,45000000.0,6.5,66790248.0
45000000.0,1997.0,2.35,89.0,3717.0,45000000.0,4.6,136998907.0
45000000.0,2006.0,2.35,102.0,2998.0,50000000.0,6.8,113417762.0
45000000.0,2000.0,2.35,107.0,3106.0,45000000.0,5.6,113916474.0
45000000.0,2003.0,2.35,129.0,28886.0,45000000.0,7.7,247967903.0
45000000.0,1994.0,1.85,110.0,13331.0,45000000.0,5.4,57362581.0
45000000.0,1996.0,2.35,135.0,3648.0,45000000.0,6.3,75854588.0
45000000.0,1968.0,1.85,111.0,7493.0,2500000.0,7.2,72359917.0
45000000.0,2005.0,2.35,95.0,27351.0,45000000.0,5.6,55842724.0
45000000.0,2005.0,2.35,109.0,14073.0,50000000.0,6.8,102746214.0
45000000.0,2007.0,2.35,94.0,16225.0,45000000.0,6.3,146162920.0
45000000.0,2004.0,2.35,93.0,4604.0,26000000.0,4.3,48563556.0
45000000.0,2012.0,2.35,141.0,1948.0,45000000.0,6.5,80594860.0
45000000.0,1994.0,2.35,111.0,12161.0,45000000.0,6.3,94215000.0
45000000.0,2014.0,1.85,117.0,49743.0,40000000.0,6.5,127990741.0
45000000.0,2006.0,2.35,112.0,3757.0,45000000.0,6.4,43343247.0
45000000.0,2006.0,2.35,102.0,15053.0,52000000.0,6.6,65595141.0
45000000.0,1995.0,1.85,96.0,2965.0,45000000.0,5.9,35627222.0
45000000.0,2004.0,2.35,94.0,1102.0,25000000.0,6.5,61475984.0
45000000.0,2006.0,1.85,88.0,33822.0,50000000.0,5.9,49610898.0
45000000.0,2003.0,1.85,87.0,1461.0,35000000.0,6.1,163126676.0
45000000.0,1984.0,2.35,177.0,2449.0,40000000.0,6.6,27447471.0
45000000.0,2009.0,1.85,86.0,3423.0,45000000.0,5.4,59551283.0
45000000.0,2007.0,2.35,133.0,5405.0,45000000.0,7.4,29367143.0
45000000.0,2007.0,2.35,133.0,5405.0,45000000.0,7.4,29367143.0
45000000.0,2008.0,2.35,119.0,53895.0,35000000.0,7.3,79564960.0
45000000.0,2008.0,2.35,101.0,15990.0,70000000.0,5.6,70216497.0
45000000.0,1996.0,1.85,91.0,3855.0,45000000.0,5.3,36404841.0
45000000.0,1996.0,2.35,117.0,2348.0,45000000.0,6.0,20133326.0
45000000.0,2001.0,2.35,124.0,793.0,45000000.0,6.8,29406132.0
45000000.0,2010.0,2.35,128.0,2507.0,45000000.0,7.2,65532491.0
45000000.0,2000.0,2.35,220.0,15006.0,57000000.0,5.8,18120267.0
45000000.0,2008.0,1.85,99.0,12166.0,40000000.0,5.4,46598133.0
45000000.0,1995.0,2.35,212.0,21130.0,50000000.0,7.1,34668249.0
45000000.0,2012.0,2.35,95.0,578.0,35000000.0,7.1,41467606.0
45000000.0,2012.0,2.35,95.0,578.0,35000000.0,7.1,41467606.0
45000000.0,1998.0,2.35,106.0,6558.0,45000000.0,6.0,11203026.0
45000000.0,2011.0,2.35,101.0,661.0,45000000.0,6.3,164539660.0
45000000.0,2008.0,2.35,160.0,26982.0,45000000.0,6.0,9110458.0
45000000.0,2002.0,1.85,74.0,13917.0,40000000.0,6.5,8488871.0
45000000.0,2007.0,2.35,139.0,538.0,45000000.0,6.4,31077418.0
45000000.0,1940.0,1.37,88.0,1178.0,2600000.0,7.5,31681811.0
45000000.0,1997.0,2.35,103.0,2457.0,45000000.0,4.9,2154540.0
45000000.0,2012.0,2.1269761542364285,91.0,3090.0,65000000.0,1.7,73706.0
44500000.0,2012.0,2.35,130.0,3133.0,44500000.0,7.7,227140757.0
44000000.0,1993.0,1.85,130.0,13357.0,44000000.0,7.8,353715317.0
44000000.0,1985.0,2.35,96.0,15662.0,44000000.0,6.4,300400000.0
44000000.0,1996.0,2.35,147.0,37076.0,44000000.0,7.5,165600852.0
44000000.0,2010.0,2.35,99.0,1066.0,44000000.0,6.5,48478084.0
44000000.0,1996.0,2.35,118.0,26907.0,44000000.0,5.6,22730924.0
44000000.0,2014.0,2.35,112.0,12239.0,44000000.0,6.6,12342632.0
44000000.0,1980.0,2.35,325.0,14255.0,44000000.0,6.8,3484523.0
43000000.0,2013.0,2.35,123.0,4825.0,43000000.0,6.6,229727774.0
43000000.0,2000.0,2.35,136.0,1801.0,43000000.0,7.3,80013623.0
43000000.0,2000.0,1.37,103.0,23864.0,43000000.0,6.0,62063972.0
43000000.0,2002.0,1.85,90.0,132.0,43000000.0,5.1,63078756.0
42500000.0,2011.0,2.35,93.0,27834.0,40000000.0,6.6,76347393.0
42000000.0,1993.0,1.85,154.0,14244.0,42000000.0,6.8,270340892.0
42000000.0,2012.0,2.35,109.0,19968.0,42000000.0,7.2,202812429.0
42000000.0,1999.0,2.35,124.0,9255.0,42000000.0,7.0,363728226.0
42000000.0,2000.0,1.85,84.0,1817.0,45000000.0,7.0,227793915.0
42000000.0,2004.0,1.85,90.0,24534.0,42000000.0,5.9,173044410.0
42000000.0,1992.0,1.85,117.0,3841.0,40000000.0,5.4,131052444.0
42000000.0,2009.0,1.85,81.0,2134.0,42000000.0,5.8,130788243.0
42000000.0,1963.0,2.2,251.0,2957.0,31115000.0,7.0,71000000.0
42000000.0,2012.0,1.85,105.0,6727.0,42000000.0,6.5,73239258.0
42000000.0,2002.0,2.35,115.0,15571.0,42000000.0,6.3,63781100.0
42000000.0,1996.0,1.85,122.0,13716.0,42000000.0,6.5,41267469.0
42000000.0,2011.0,2.35,100.0,15369.0,42000000.0,5.4,91678442.0
42000000.0,2002.0,2.35,119.0,1651.0,32000000.0,6.5,56438555.0
42000000.0,1989.0,2.35,133.0,2371.0,32000000.0,6.6,156167015.0
42000000.0,2001.0,2.35,120.0,33585.0,42000000.0,6.1,56331864.0
42000000.0,2005.0,2.35,122.0,12076.0,50000000.0,7.6,60437727.0
42000000.0,1993.0,1.85,104.0,7723.0,42000000.0,4.0,20844907.0
42000000.0,2012.0,2.35,102.0,362.0,42000000.0,6.6,45688337.0
42000000.0,2010.0,2.35,100.0,2056.0,45000000.0,6.3,8514325.0
42000000.0,2002.130733382389,4.0,30.0,1610.0,40455386.33009198,7.5,4408420.0
42000000.0,2009.0,2.35,105.0,1342.0,27000000.0,7.2,11756922.0
41000000.0,2002.0,2.35,110.0,1954.0,41000000.0,7.0,245769202.0
41000000.0,2001.0,2.35,144.0,18761.0,65000000.0,6.9,100622586.0
41000000.0,2003.0,2.35,108.0,1134.0,41000000.0,5.2,22108977.0
41000000.0,2011.0,2.35,100.0,2085.0,41000000.0,6.2,7684524.0
40000000.0,1999.0,1.85,107.0,17540.0,40000000.0,8.1,672806292.0
40000000.0,2015.0,2.35,129.0,4585.0,40000000.0,4.1,570978470.0
40000000.0,2009.0,2.35,108.0,18656.0,40000000.0,6.7,314709717.0
40000000.0,2013.0,2.35,138.0,83012.0,40000000.0,7.3,257878294.0
40000000.0,2003.0,1.85,94.0,7014.0,40000000.0,5.8,189714544.0
40000000.0,2014.0,2.35,89.0,32325.0,40000000.0,6.4,457507776.0
40000000.0,2013.0,2.35,121.0,1261.0,40000000.0,7.6,149804632.0
40000000.0,1989.0,1.85,108.0,3660.0,40000000.0,7.8,332000000.0
40000000.0,1999.0,2.35,105.0,2129.0,70000000.0,6.4,177835231.0
40000000.0,2003.0,1.85,84.0,22935.0,38000000.0,4.1,167851995.0
40000000.0,1996.0,2.35,149.0,31349.0,40000000.0,7.4,152266007.0
40000000.0,1992.0,2.35,128.0,16751.0,40000000.0,7.2,132440066.0
40000000.0,2013.0,2.35,128.0,16911.0,40000000.0,7.5,97470701.0
40000000.0,2009.0,1.85,123.0,13321.0,40000000.0,7.0,126646119.0
40000000.0,2009.0,2.35,129.0,318.0,40000000.0,6.4,181053657.0
40000000.0,2016.0,2.35,102.0,5178.0,40000000.0,5.9,124246152.0
40000000.0,2006.0,1.85,89.0,5855.0,45000000.0,5.1,178710620.0
40000000.0,2015.0,1.85,107.0,12556.0,40000000.0,6.0,106511453.0
40000000.0,2000.0,2.35,116.0,600.0,40000000.0,5.5,161838076.0
40000000.0,1990.0,1.37,118.0,3986.0,40000000.0,7.4,244088654.0
40000000.0,2014.0,1.85,109.0,16179.0,35000000.0,5.7,141208010.0
40000000.0,2014.0,2.35,109.0,2357.0,40000000.0,6.0,195111193.0
40000000.0,1992.0,1.85,155.0,42220.0,40000000.0,7.5,215862692.0
40000000.0,2006.0,2.35,120.0,24300.0,40000000.0,7.3,120612565.0
40000000.0,1999.0,1.85,139.0,36810.0,40000000.0,7.3,128792135.0
40000000.0,2015.0,1.85,121.0,36010.0,35000000.0,7.2,197232734.0
40000000.0,1992.0,2.35,117.0,2144.0,40000000.0,7.8,75505856.0
40000000.0,2004.0,1.85,178.0,5074.0,40000000.0,7.7,124823094.0
40000000.0,2015.0,2.35,142.0,16944.0,40000000.0,7.6,161513754.0
40000000.0,2008.0,2.35,90.0,6775.0,40000000.0,6.6,150886329.0
40000000.0,2009.0,1.85,105.0,28928.0,40000000.0,7.1,91729503.0
40000000.0,2001.0,1.85,114.0,2842.0,40000000.0,5.9,70836296.0
40000000.0,1991.0,2.35,206.0,698.0,40000000.0,8.0,205400000.0
40000000.0,2006.0,1.85,99.0,19334.0,40000000.0,4.6,137047376.0
40000000.0,2001.0,2.35,123.0,43917.0,34000000.0,6.1,145238250.0
40000000.0,2009.0,2.35,82.0,303717.0,40000000.0,5.2,187384627.0
40000000.0,2009.0,2.35,102.0,7009.0,20000000.0,6.4,139474906.0
40000000.0,2010.0,1.85,114.0,2091.0,40455386.33009198,6.4,91455875.0
40000000.0,2003.0,1.85,98.0,22318.0,40000000.0,5.8,141484812.0
40000000.0,2001.0,2.35,106.0,2544.0,40000000.0,6.4,58855732.0
40000000.0,2011.0,2.35,118.0,13943.0,40000000.0,7.3,87145086.0
40000000.0,2004.0,1.85,106.0,2325.0,50000000.0,6.1,118097882.0
40000000.0,2013.0,2.35,89.0,3361.0,40000000.0,5.9,74156610.0
40000000.0,1998.0,2.35,108.0,8610.0,40000000.0,6.1,71743823.0
40000000.0,1997.0,1.85,98.0,7039.0,40000000.0,5.2,87949859.0
40000000.0,2014.0,2.35,116.0,30571.0,42000000.0,6.3,105945357.0
40000000.0,2002.0,1.85,131.0,17152.0,35000000.0,7.7,75389090.0
40000000.0,2006.0,2.35,130.0,63986.0,40000000.0,8.5,104407366.0
40000000.0,2006.0,2.35,99.0,18693.0,40000000.0,6.8,114830111.0
40000000.0,2010.0,2.35,107.0,4243.0,40000000.0,6.4,127234389.0
40000000.0,2012.0,1.85,105.0,9069.0,25000000.0,6.6,55249159.0
40000000.0,1987.0,2.35,130.0,1233.0,30000000.0,6.7,191200000.0
40000000.0,2006.0,1.85,139.0,848.0,40000000.0,7.8,121032272.0
40000000.0,2007.0,1.85,95.0,2787.0,40455386.33009198,6.5,146300356.0
40000000.0,1986.0,2.35,116.0,2179.0,40000000.0,5.9,49851591.0
40000000.0,2004.0,2.35,96.0,41293.0,40000000.0,6.6,92111551.0
40000000.0,2005.0,2.35,104.0,1274.0,43000000.0,6.5,92256918.0
40000000.0,2014.0,2.35,134.0,2281.0,40000000.0,6.9,65282732.0
40000000.0,2008.0,2.35,101.0,4298.0,40000000.0,5.8,106548738.0
40000000.0,1997.0,2.35,135.0,16762.0,40000000.0,7.1,45916769.0
40000000.0,1992.0,2.35,106.0,519.0,40000000.0,6.0,44948240.0
40000000.0,1997.0,1.85,155.0,37570.0,36000000.0,7.2,58250151.0
40000000.0,2014.0,2.35,136.0,28927.0,40000000.0,6.1,86760995.0
40000000.0,2011.0,2.35,92.0,3074.0,40000000.0,5.9,155011165.0
40000000.0,2005.0,2.35,104.0,1827.0,30000000.0,6.2,50071069.0
40000000.0,2007.0,2.35,102.0,4324.0,40000000.0,4.7,128884494.0
40000000.0,2014.0,1.85,94.0,1488.0,40000000.0,5.1,126069509.0
40000000.0,2011.0,2.35,111.0,4486.0,40000000.0,6.2,95989590.0
40000000.0,1994.0,1.85,95.0,4634.0,40000000.0,5.2,38087756.0
40000000.0,2000.0,1.85,103.0,26938.0,40000000.0,5.5,90717684.0
40000000.0,2011.0,2.35,109.0,390.0,40000000.0,7.0,101162106.0
40000000.0,2012.0,2.35,95.0,1070.0,40000000.0,5.8,41294674.0
40000000.0,2011.0,2.35,112.0,3432.0,40000000.0,6.4,72295262.0
40000000.0,1999.0,2.35,123.0,12970.0,40000000.0,6.5,96398826.0
40000000.0,2000.0,1.85,94.0,1238.0,60000000.0,4.7,51867723.0
40000000.0,1991.0,2.35,140.0,3044.0,38000000.0,7.2,34416893.0
40000000.0,1999.0,1.85,102.0,2913.0,40000000.0,5.8,53864342.0
40000000.0,2000.0,1.85,123.0,23920.0,40000000.0,7.2,55696705.0
40000000.0,2008.0,2.35,102.0,3239.0,40000000.0,5.7,49686263.0
40000000.0,2011.0,2.35,129.0,15595.0,40000000.0,6.9,55247881.0
40000000.0,1994.0,1.85,93.0,2711.0,25000000.0,6.0,31835600.0
40000000.0,2010.0,2.35,107.0,621.0,40000000.0,6.5,59795070.0
40000000.0,2005.0,2.35,117.0,3969.0,40000000.0,5.0,46666955.0
40000000.0,2000.0,2.35,116.0,3753.0,40000000.0,5.7,30199105.0
40000000.0,2013.0,1.85,113.0,36009.0,40000000.0,6.4,69807260.0
40000000.0,2000.0,2.35,107.0,4565.0,40000000.0,5.1,40435694.0
40000000.0,2005.0,2.35,135.0,5917.0,40000000.0,7.0,31670620.0
40000000.0,1999.0,1.85,90.0,1335.0,40000000.0,5.3,28544120.0
40000000.0,1996.0,2.35,99.0,10469.0,40000000.0,4.4,27682712.0
40000000.0,2001.0,2.35,104.0,2888.0,40000000.0,4.7,27053815.0
40000000.0,2008.0,1.85,115.0,77823.0,35000000.0,6.7,78269970.0
40000000.0,2001.0,1.85,119.0,29484.0,40000000.0,6.7,65754228.0
40000000.0,1994.0,1.85,128.0,3126.0,40000000.0,6.1,24172899.0
40000000.0,1981.0,2.35,100.0,931.0,12500000.0,7.4,38172500.0
40000000.0,2002.0,2.35,108.0,34377.0,60000000.0,6.2,22433915.0
40000000.0,1999.0,1.85,128.0,3821.0,60000000.0,5.9,22365133.0
40000000.0,2004.0,2.35,84.0,5039.0,40000000.0,4.0,46176322.0
40000000.0,2009.0,1.85,87.0,24770.0,40000000.0,7.8,47085064.0
40000000.0,1995.0,2.35,131.0,18913.0,45000000.0,4.6,37750754.0
40000000.0,1996.0,1.85,111.0,17877.0,40000000.0,6.2,20278055.0
40000000.0,2012.0,2.35,107.0,1702.0,40000000.0,6.5,25693998.0
40000000.0,2012.0,2.35,114.0,7099.0,45000000.0,7.6,169590606.0
40000000.0,2012.0,2.35,91.0,222.0,40000000.0,5.9,20790486.0
40000000.0,2006.0,1.85,123.0,7243.0,40000000.0,6.4,60862471.0
40000000.0,2000.0,2.35,102.0,14463.0,40000000.0,5.1,19417182.0
40000000.0,1995.0,1.85,101.0,14008.0,40000000.0,5.9,14942422.0
40000000.0,2002.0,2.35,103.0,12566.0,40000000.0,5.8,14448589.0
40000000.0,1987.0,1.85,107.0,3374.0,51000000.0,4.2,14375181.0
40000000.0,1992.0,2.35,99.0,2125.0,40000000.0,5.9,14358033.0
40000000.0,2009.0,2.35,109.0,20503.0,40000000.0,5.9,39753957.0
40000000.0,2004.0,1.85,91.0,3974.0,30000000.0,4.8,21215882.0
40000000.0,1999.0,1.85,106.0,4327.0,40000000.0,6.3,13508635.0
40000000.0,2004.0,1.85,103.0,3639.0,60000000.0,6.2,35195939.0
40000000.0,2002.0,2.35,101.0,4262.0,42000000.0,3.3,13208023.0
40000000.0,2008.0,2.35,100.0,4103.0,40455386.33009198,6.5,12345883.0
40000000.0,2015.0,2.35,115.0,1686.0,40000000.0,5.8,13644292.0
40000000.0,1999.0,1.85,83.0,4024.0,24000000.0,4.1,10717421.0
40000000.0,2009.0,2.35,108.0,14127.0,33000000.0,6.8,17033431.0
40000000.0,2003.0,1.85,89.0,3096.0,40000000.0,5.8,10070651.0
40000000.0,1980.0,2.35,119.0,1883.0,36000000.0,4.7,7000000.0
40000000.0,2015.0,1.85,159.0,554.0,18026148.0,8.4,26738000.0
40000000.0,2001.0,1.85,102.0,2664.0,40000000.0,6.2,7974607.0
40000000.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,33175076.0
40000000.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,33175076.0
40000000.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,33175076.0
40000000.0,2002.0,2.35,93.0,4123.0,40000000.0,4.5,12624471.0
40000000.0,2001.0,2.35,84.0,1149.0,40000000.0,5.8,16172200.0
40000000.0,2013.0,1.85,126.0,12286.0,39200000.0,7.0,88069880.0
40000000.0,2007.0,2.35,107.0,11623.0,26000000.0,7.3,32030610.0
40000000.0,1994.0,1.85,111.0,2612.0,30000000.0,7.3,14938149.0
40000000.0,2008.0,1.85,94.0,2449.0,40000000.0,4.4,915840.0
40000000.0,2007.0,2.35,101.0,504.0,25000000.0,6.9,7729552.0
40000000.0,2006.0,2.35,93.0,15638.0,40000000.0,5.1,20722450.0
40000000.0,2008.0,2.35,150.0,2172.0,553632000.0,7.4,119627047.0
40000000.0,2004.0,1.85,93.0,5240.0,40455386.33009198,5.7,463730.0
40000000.0,2007.0,2.35,113.0,6267.0,40000000.0,7.1,38899792.0
40000000.0,2011.0,1.85,90.0,3243.0,25000000.0,6.8,27000381.0
40000000.0,2014.0,2.1269761542364285,88.0,196.0,40000000.0,6.4,155403.0
39000000.0,2009.0,2.35,107.0,568.0,39000000.0,7.1,102332135.0
39000000.0,1983.0,2.35,125.0,2329.0,39000000.0,4.9,59950623.0
39000000.0,2007.0,1.85,102.0,1930.0,40455386.33009198,5.6,69538833.0
39000000.0,2012.0,1.85,87.0,4774.0,39000000.0,7.0,81150788.0
39000000.0,1996.0,2.35,93.0,2176.0,39000000.0,5.7,37956589.0
39000000.0,2005.0,2.35,119.0,2853.0,40000000.0,8.0,40319440.0
39000000.0,2004.0,2.35,110.0,2972.0,39000000.0,5.3,6429865.0
38000000.0,2002.0,2.35,108.0,4251.0,38000000.0,6.1,182365114.0
38000000.0,2009.0,2.35,96.0,22436.0,38000000.0,6.5,205298907.0
38000000.0,2002.0,1.85,100.0,18291.0,38000000.0,5.1,119721296.0
38000000.0,1994.0,2.35,118.0,6427.0,35000000.0,6.6,120000000.0
38000000.0,2015.0,1.85,94.0,3552.0,30000000.0,4.4,107597242.0
38000000.0,2012.0,2.35,115.0,216.0,3800000.0,8.3,61894591.0
38000000.0,2011.0,2.35,120.0,36062.0,38000000.0,6.9,116809717.0
38000000.0,1999.0,1.85,146.0,20516.0,38000000.0,7.6,73956241.0
38000000.0,2013.0,2.35,127.0,17551.0,38000000.0,6.4,94763758.0
38000000.0,2001.0,2.35,123.0,2912.0,35000000.0,6.2,57753825.0
38000000.0,2002.0,2.35,115.0,3770.0,38000000.0,5.6,50970660.0
38000000.0,2016.0,2.35,112.0,19974.0,38000000.0,5.2,110678636.0
38000000.0,2013.0,2.35,123.0,37206.0,38000000.0,8.1,98230839.0
38000000.0,2001.0,1.85,102.0,1440.0,38000000.0,5.6,29544532.0
38000000.0,2001.0,1.85,98.0,2765.0,38000000.0,5.5,24515990.0
38000000.0,1999.0,2.35,133.0,42344.0,38000000.0,6.7,58394308.0
38000000.0,1996.0,2.35,118.0,24547.0,38000000.0,6.1,17378193.0
38000000.0,2001.0,2.35,105.0,1265.0,57000000.0,6.2,19317765.0
38000000.0,1982.0,2.35,109.0,1757.0,15000000.0,8.2,27501814.0
38000000.0,1996.0,2.35,129.0,16237.0,38000000.0,6.6,10229300.0
38000000.0,2008.0,2.35,90.0,15494.0,55000000.0,6.5,17830244.0
38000000.0,1997.0,2.35,118.0,74.0,37000000.0,6.4,6504442.0
38000000.0,2001.0,2.35,110.0,2120.0,38000000.0,5.2,623374.0
38000000.0,2007.0,1.85,97.0,4900.0,38000000.0,4.8,5473041.0
37500000.0,2012.0,2.35,110.0,13396.0,40000000.0,5.7,120925697.0
37500000.0,2012.0,1.85,144.0,427.0,32000000.0,7.1,58792011.0
37500000.0,2008.0,2.35,130.0,5162.0,40000000.0,7.3,9813309.0
37000000.0,2013.0,2.35,118.0,3425.0,37000000.0,7.0,267816276.0
37000000.0,2015.0,2.35,133.0,15106.0,35000000.0,7.7,173567581.0
37000000.0,2010.0,2.35,150.0,14296.0,37000000.0,7.6,152566881.0
37000000.0,2008.0,1.85,96.0,36093.0,37000000.0,7.0,168167798.0
37000000.0,2008.0,2.35,96.0,18178.0,37000000.0,6.0,101857425.0
37000000.0,2016.0,2.35,110.0,4882.0,38000000.0,6.1,99595932.0
37000000.0,2010.0,2.35,107.0,14483.0,37000000.0,5.6,55909910.0
37000000.0,2011.0,2.35,114.0,19904.0,37000000.0,6.0,97143987.0
37000000.0,2008.0,2.35,81.0,2268.0,37000000.0,4.5,67029956.0
37000000.0,1999.0,2.35,188.0,1906.0,37000000.0,8.0,48446802.0
37000000.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4,24935799.0
37000000.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4,24935799.0
36500000.0,2009.0,2.1269761542364285,115.0,599.0,29500000.0,5.3,15000000.0
36000000.0,2002.0,1.85,116.0,20970.0,36000000.0,7.0,102226631.0
36000000.0,1999.0,1.85,93.0,2986.0,65000000.0,6.3,117448157.0
36000000.0,1983.0,2.35,121.0,762.0,36000000.0,6.2,160000000.0
36000000.0,2010.0,1.85,101.0,1272.0,36000000.0,6.4,65967750.0
36000000.0,1997.0,2.35,93.0,1874.0,36000000.0,6.9,50159144.0
36000000.0,2014.0,1.85,107.0,13904.0,36000000.0,6.4,57824533.0
36000000.0,2003.0,2.35,109.0,16611.0,36000000.0,6.1,43797731.0
36000000.0,2000.0,2.35,124.0,10838.0,34000000.0,5.7,23360779.0
36000000.0,1999.0,2.35,127.0,2393.0,36000000.0,6.8,14378353.0
36000000.0,1996.0,1.85,130.0,3968.0,36000000.0,6.7,13052741.0
36000000.0,1997.0,2.35,106.0,1942.0,36000000.0,7.8,12532777.0
